html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,parent_relationships,related_relationships,successor_relationships
,https://ror.org/025jbsx21,Autoridade para as Condições do Trabalho*pt,active,government,,Autoridade para as Condições do Trabalho*pt,,ACT*pt,https://portal.act.gov.pt,,portal.act.gov.pt,,,,,,0000 0001 0823 7641,0000 0001 0823 7641,,,Lisboa,Portugal,2267057,https://ror.org/02kmtwp90,,
,https://ror.org/05me1j380,Câmara Municipal da Amadora*pt,active,government,,Câmara Municipal da Amadora*pt,,,https://www.cm-amadora.pt,,cm-amadora.pt,,,,,,0000 0000 8496 4827,0000 0000 8496 4827,,,Amadora,Portugal,2271772,,,
,https://ror.org/00dvt2119,Câmara Municipal da Covilhã*pt,active,government,,Câmara Municipal da Covilhã*pt,,,https://www.cm-covilha.pt,,cm-covilha.pt,,,,,,0000 0000 8631 1694,0000 0000 8631 1694,,,Covilhã,Portugal,2740313,,,
,https://ror.org/01t6wkc63,Câmara Municipal da Maia*pt,active,government,,Câmara Municipal da Maia*pt,,CMM*pt,https://www.cm-maia.pt,,cm-maia.pt,,,,,,0000 0004 8033 3525,0000 0004 8033 3525,,,Maia,Portugal,2738014,,,
,https://ror.org/00qhsr941,Câmara Municipal de Águeda*pt,active,government,,Câmara Municipal de Águeda*pt,,,https://www.cm-agueda.pt,,cm-agueda.pt,,,,,,0000 0001 0393 8131,0000 0001 0393 8131,,,Águeda,Portugal,2743292,,,
,https://ror.org/00qv6a180,Câmara Municipal de Albergaria*pt,active,government,,Câmara Municipal de Albergaria*pt,,,https://www.cm-albergaria.pt,,cm-albergaria.pt,,,,,,0000 0004 6792 9770,0000 0004 6792 9770,,,Albergaria-a-Velha,Portugal,2743233,,,
,https://ror.org/04ecb9d64,Câmara Municipal de Alvaiázere*pt,active,government,,Câmara Municipal de Alvaiázere*pt,,,https://www.cm-alvaiazere.pt,,cm-alvaiazere.pt,,,,,,0000 0000 9105 4143,0000 0000 9105 4143,,,Alvaiázere,Portugal,2271814,,,
,https://ror.org/04vm13460,Câmara Municipal de Braga*pt,active,government,,Câmara Municipal de Braga*pt,,,https://www.cm-braga.pt,,cm-braga.pt,,,,,,0000 0001 2369 4787,0000 0001 2369 4787,,,Braga,Portugal,2742032,,,
,https://ror.org/00ayt3w58,Câmara Municipal de Cascais*pt,active,government,,Câmara Municipal de Cascais*pt,,,https://www.cascais.pt,,cascais.pt,,,,,,0000 0001 1941 0139,0000 0001 1941 0139,,,Cascais,Portugal,2269594,,,
,https://ror.org/055g3mw61,Câmara Municipal de Évora*pt,active,government,,Câmara Municipal de Évora*pt,,,https://www.cm-evora.pt,,cm-evora.pt,,,,,,0000 0001 1957 0693,0000 0001 1957 0693,,,Évora,Portugal,2268406,,,
,https://ror.org/04ytn6v31,Câmara Municipal de Mafra*pt,active,government,,Câmara Municipal de Mafra*pt,,,https://www.cm-mafra.pt,,cm-mafra.pt,,,,,,0000 0000 8496 5192,0000 0000 8496 5192,,,Mafra,Portugal,2266865,,,
,https://ror.org/05015xk23,Câmara Municipal de Matosinhos*pt,active,government,,Câmara Municipal de Matosinhos*pt,,CMM*pt,https://www.cm-matosinhos.pt,,cm-matosinhos.pt,,,,,,0000 0004 8033 224X,0000 0004 8033 224X,,,Matosinhos,Portugal,8010584,,,
,https://ror.org/052rv9321,Câmara Municipal de Portimão*pt,active,government,,Câmara Municipal de Portimão*pt,,,https://www.cm-portimao.pt,,cm-portimao.pt,,,,,,0000 0000 8698 504X,0000 0000 8698 504X,,,Portimão,Portugal,7668328,,,
,https://ror.org/03ncgk335,Câmara Municipal de Santa Maria da Feira*pt,active,government,,Câmara Municipal de Santa Maria da Feira*pt,,,https://cm-feira.pt,,cm-feira.pt,,,,,,0000 0004 9129 4947,0000 0004 9129 4947,,,Santa Maria Da Feira,Portugal,8010421,,,
,https://ror.org/054mh5j79,Câmara Municipal de São João da Madeira*pt,active,government,,Câmara Municipal de São João da Madeira*pt,,,https://www.cm-sjm.pt,,cm-sjm.pt,,,,,,0000 0000 9579 3752,0000 0000 9579 3752,,,São João da Madeira,Portugal,2734484,,,
,https://ror.org/04sff9874,Câmara Municipal de Sever do Vouga*pt,active,government,,Câmara Municipal de Sever do Vouga*pt,,,https://www.cm-sever.pt,,cm-sever.pt,,,,,,0000 0000 9444 2045,0000 0000 9444 2045,,,Sever do Vouga,Portugal,2734024,,,
,https://ror.org/0581acv95,Câmara Municipal de Tavira*pt,active,government,,Câmara Municipal de Tavira*pt,,,https://cm-tavira.pt,,cm-tavira.pt,,,,,,0000 0004 6789 6307,0000 0004 6789 6307,,,Tavira,Portugal,2262744,,,
,https://ror.org/03b6n4p76,Câmara Municipal de Tondela*pt,active,government,,Câmara Municipal de Tondela*pt,,,https://www.cm-tondela.pt,,cm-tondela.pt,,,,,,0000 0004 6792 9885,0000 0004 6792 9885,,,Tondela,Portugal,2733533,,,
,https://ror.org/02zzeb133,Câmara Municipal de Vendas Novas*pt,active,government,,Câmara Municipal de Vendas Novas*pt,,,https://www.cm-vendasnovas.pt,,cm-vendasnovas.pt,,,,,,0000 0001 0123 0236,0000 0001 0123 0236,,,Vendas Novas,Portugal,2261740,,,
,https://ror.org/02sy57p23,Câmara Municipal de Viana do Castelo*pt,active,government,,Câmara Municipal de Viana do Castelo*pt,,,https://www.cm-viana-castelo.pt,,cm-viana-castelo.pt,,,,,,0000 0005 0840 3709,0000 0005 0840 3709,,,Viana do Castelo,Portugal,2732772,,,
,https://ror.org/02w1qb116,Câmara Municipal de Vila do Conde*pt,active,government,,Câmara Municipal de Vila do Conde*pt,,,https://www.cm-viladoconde.pt,,cm-viladoconde.pt,,,,,,0000 0005 1091 4276,0000 0005 1091 4276,,,Vila do Conde,Portugal,2732649,,,
,https://ror.org/02sarsp54,Câmara Municipal de Vila Nova de Famalicão*pt,active,government,,Câmara Municipal de Vila Nova de Famalicão*pt,,,https://www.famalicao.pt,,famalicao.pt,,,,,,0000 0001 1931 3777,0000 0001 1931 3777,,,Vila Nova de Famalicão,Portugal,2732547,,,
,https://ror.org/01965sc27,Câmara Municipal do Fundão*pt,active,government,,Câmara Municipal do Fundão*pt,,,https://www.cm-fundao.pt,,cm-fundao.pt,,,,,,0000 0000 9716 2196,0000 0000 9716 2196,,,Fundão,Portugal,2267812,,,
,https://ror.org/00ss0c234,Câmara Municipal do Seixal*pt,active,government,,Câmara Municipal do Seixal*pt,,,https://www.cm-seixal.pt,,cm-seixal.pt,,,,,,0000 0001 1941 8878,0000 0001 1941 8878,,,Seixal,Portugal,2263115,,,
,https://ror.org/05jp5ja73,Centro de Estudos de História do Atlântico Alberto Vieira*pt,active,government,,Centro de Estudos de História do Atlântico Alberto Vieira*pt,,,https://ceha.madeira.gov.pt,,ceha.madeira.gov.pt,,,,,,0000 0005 0629 3550,0000 0005 0629 3550,,,Funchal,Portugal,2267827,,,
,https://ror.org/05jvzd424,Centro de Estudos Judiciários*pt,active,government,,Centro de Estudos Judiciários*pt,,CEJ*pt,https://cej.justica.gov.pt,,cej.justica.gov.pt,,,,,,0000 0004 8033 2215,0000 0004 8033 2215,,,Lisboa,Portugal,2267057,https://ror.org/02kmtwp90,,
,https://ror.org/05tjew235,Centro de Informação Europeia Jacques Delors*pt,active,government,,Centro de Informação Europeia Jacques Delors*pt,,CIEJD*pt,https://eurocid.mne.gov.pt,,eurocid.mne.gov.pt,,,,,,0000 0000 9308 5701,0000 0000 9308 5701,,,Lisboa,Portugal,2267057,https://ror.org/02kmtwp90,,
,https://ror.org/00mvtb293,Comissão de Coordenação e Desenvolvimento Regional do Algarve*pt,active,government,,Comissão de Coordenação e Desenvolvimento Regional do Algarve*pt,,,https://www.ccdr-alg.pt,,ccdr-alg.pt,,,,,,0000 0000 9918 6300,0000 0000 9918 6300,,,Faro,Portugal,2268337,,,
,https://ror.org/03d1gxm29,Comissão de Coordenação e Desenvolvimento Regional do Centro*pt,active,government,,Comissão de Coordenação e Desenvolvimento Regional do Centro*pt,,CCDRC*pt,https://www.ccdrc.pt,,ccdrc.pt,,,,,,0000 0004 6004 809X,0000 0004 6004 809X,,,Coimbra,Portugal,2740637,,,
,https://ror.org/046dyvq82,Comissao de Coordenacao e Desenvolvimento Regional do Norte*pt,active,government,,Comissao de Coordenacao e Desenvolvimento Regional do Norte*pt,,CCDR-N*pt,https://www.ccdr-n.pt,,ccdr-n.pt,,,,,,0000 0004 0393 049X,0000 0004 0393 049X,,,Porto,Portugal,2735943,,,
,https://ror.org/01j7g2q21,Comunidade Intermunicipal do Alentejo Litoral*pt,active,government,,Comunidade Intermunicipal do Alentejo Litoral*pt,,,https://cimal.pt,,cimal.pt,,,,,,0000 0004 0596 8643,0000 0004 0596 8643,,,Grândola,Portugal,2267538,,,
,https://ror.org/01330v142,Comunidade Intermunicipal do Alto Tâmega e Barroso*pt,active,government,,Comunidade Intermunicipal do Alto Tâmega e Barroso*pt,,,https://cimat.pt,,cimat.pt,,,,,,0000 0005 1091 1382,0000 0005 1091 1382,,,Chaves,Portugal,2740761,,,
,https://ror.org/04dmd4321,Conselho Científico-Pedagógico da Formação Contínua*pt,active,government,,Conselho Científico-Pedagógico da Formação Contínua*pt,,CCPFC*pt,https://www.ccpfc.uminho.pt,,ccpfc.uminho.pt,,,,,,0000 0004 8033 2178,0000 0004 8033 2178,,,Braga,Portugal,2742032,https://ror.org/037wpkx04,,
,https://ror.org/002tnzj78,Conselho Nacional de Ética para as Ciências da Vida*pt,active,government,,Conselho Nacional de Ética para as Ciências da Vida*pt,,CNECV*pt,https://www.cnecv.pt,,cnecv.pt,,,,,,0000 0001 0687 4567,0000 0001 0687 4567,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05x14st26,Direção de História e Cultura Militar*pt,active,government,,Direção de História e Cultura Militar*pt,,DHCM*pt,https://www.exercito.pt/pt/quem-somos/organizacao/ceme/vceme/dhcm,,,,,,,,0000 0004 7479 2477,0000 0004 7479 2477,,,Lisboa,Portugal,2267057,https://ror.org/03qc03t81,,
,https://ror.org/04cstt562,Direção Geral de Energia e Geologia*pt,active,government,,Direção Geral de Energia e Geologia*pt,,,https://www.dgeg.gov.pt,,dgeg.gov.pt,,,,,,0000 0004 4679 2226,0000 0004 4679 2226,,,Lisboa,Portugal,2267057,,,
,https://ror.org/011jef648,Direção Regional da Cultura*pt,active,government,,Direção Regional da Cultura*pt,,DRAC*pt,https://www.culturacores.azores.gov.pt,,culturacores.azores.gov.pt,,,,,,0000 0004 6418 3782,0000 0004 6418 3782,,,Angra do Heroísmo,Portugal,3373348,https://ror.org/049zrp193,,
,https://ror.org/05chsdq22,Direção Regional de Agricultura e Pescas do Centro*pt,active,government,,Direção Regional de Agricultura e Pescas do Centro*pt,,,https://www.drapc.gov.pt,,drapc.gov.pt,,,,,,0000 0004 0631 2945,0000 0004 0631 2945,,,Castelo Branco,Portugal,2269513,,,
,https://ror.org/01vcqp636,Direção Regional dos Recursos Florestais*pt,active,government,,Direção Regional dos Recursos Florestais*pt,,DRRF*pt,https://www.azores.gov.pt/Portal/pt/entidades/sraf-drrf,,,,,,,,0000 0004 6416 5963,0000 0004 6416 5963,,,Ponta Delgada,Portugal,6941014,,,
,https://ror.org/03yr4r733,Direção-Geral da Administração e do Emprego Público*pt,active,government,,Direção-Geral da Administração e do Emprego Público*pt,,DGAEP*pt,https://www.dgaep.gov.pt,,dgaep.gov.pt,,,,,,0000 0004 6416 6018,0000 0004 6416 6018,,,Lisboa,Portugal,2267057,,,
,https://ror.org/031tq3q38,Direção-Geral de Estatísticas da Educação e Ciência*pt,active,government,,Direção-Geral de Estatísticas da Educação e Ciência*pt,,DGEEC*pt,https://www.dgeec.medu.pt,,dgeec.medu.pt,,,,,,0000 0004 0511 6336,0000 0004 0511 6336,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00k52t116,Direcção-Geral do Emprego e das Relações de Trabalho*pt,active,government,,Direcção-Geral do Emprego e das Relações de Trabalho*pt,,DGERT*pt,https://www.dgert.gov.pt,,dgert.gov.pt,,,,,,0000 0004 0511 6192,0000 0004 0511 6192,,,Lisboa,Portugal,2267057,https://ror.org/02kmtwp90,,
,https://ror.org/04pcv1x85,Entidade Reguladora da Saúde*pt,active,government,,Entidade Reguladora da Saúde*pt,,ERS*pt,https://www.ers.pt/pt/,,,,,,,,0000 0004 0634 6555,0000 0004 0634 6555,,,Porto,Portugal,2735943,,,
,https://ror.org/009zjqj21,Entidade Reguladora dos Serviços de Águas e Resíduos*pt,active,government,,Entidade Reguladora dos Serviços de Águas e Resíduos*pt,,ERSAR*pt,https://www.ersar.pt/pt,,,,,,,,0000 0005 0636 9201,0000 0005 0636 9201,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03fwrze78,Entidade Reguladora para a Comunicação Social*pt,active,government,,Entidade Reguladora para a Comunicação Social*pt,,ERC*pt,https://www.erc.pt,,erc.pt,,,,,,0000 0001 0831 5275,0000 0001 0831 5275,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04fvb7v36,European Maritime Safety Agency*en,active,government,,European Maritime Safety Agency*en,,EMSA*en,https://emsa.europa.eu,https://en.wikipedia.org/wiki/European%20Maritime%20Safety%20Agency,emsa.europa.eu,,,,,,0000 0004 5376 192X,0000 0004 5376 192X,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03w3e5q61,Junta de Freguesia de São Domingos de Benfica*pt,active,government,,Junta de Freguesia de São Domingos de Benfica*pt,,,https://jf-sdomingosbenfica.pt,,jf-sdomingosbenfica.pt,,,,,,0000 0001 0122 9112,0000 0001 0122 9112,,,Lisboa,Portugal,2267057,,,
,https://ror.org/025ds8c39,Lajes Airman and Family Readiness Center*en,active,government,,Lajes Airman and Family Readiness Center*en,,65 FSS A&FRC*en,https://www.lajesfss.com,,lajesfss.com,,,,,,0000 0004 0548 4219,0000 0004 0548 4219,,,Lajes,Portugal,3372953,,,
,https://ror.org/02gp58w27,Portugal Direção-Geral do Tesouro e Finanças*pt,active,government,,Portugal Direção-Geral do Tesouro e Finanças*pt,,DGTF*pt,https://www.dgtf.gov.pt,,dgtf.gov.pt,,,,,,0000 0004 6013 4318,0000 0004 6013 4318,,,Lisboa,Portugal,2267057,,,
,https://ror.org/03wg0q111,Portugal Inovação Social*pt,active,government,,Portugal Inovação Social*pt,,,https://inovacaosocial.portugal2020.pt,,inovacaosocial.portugal2020.pt,,,,,,0000 0005 0633 8990,0000 0005 0633 8990,,,Coimbra,Portugal,2740637,,,
,https://ror.org/02kwxh770,Presidência da República Portuguesa*pt,active,government,,Presidência da República Portuguesa*pt,,,https://www.presidencia.pt,,presidencia.pt,,,,,,0000 0001 2186 7533,0000 0001 2186 7533,,,Lisboa,Portugal,2267057,,,
,https://ror.org/044bfs567,Republica Portuguesa Direção-Geral das Artes*pt,active,government,,Republica Portuguesa Direção-Geral das Artes*pt,,,https://www.dgartes.gov.pt,,dgartes.gov.pt,,,,,,0000 0000 9647 1691,0000 0000 9647 1691,,,Lisboa,Portugal,2267057,,,
,https://ror.org/050j5t898,Republica Portuguesa Direção-Geral do Livro dos Arquivos e das Bibliotecas*pt,active,government,,Republica Portuguesa Direção-Geral do Livro dos Arquivos e das Bibliotecas*pt,,DGLAB*pt,https://dglab.gov.pt,,dglab.gov.pt,,,,,,0000 0001 2236 3185,0000 0001 2236 3185,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05416tz41,Republica Portuguesa Direção-Geral do Património Cultural*pt,active,government,,Republica Portuguesa Direção-Geral do Património Cultural*pt,,DGPC*pt,https://www.patrimoniocultural.gov.pt,,patrimoniocultural.gov.pt,,,,,,0000 0004 4675 2590,0000 0004 4675 2590,,,Lisboa,Portugal,2267057,,,
,https://ror.org/0125qck59,Republica Portuguesa Secretaria-Geral da Educação e Ciência*pt,active,government,,Republica Portuguesa Secretaria-Geral da Educação e Ciência*pt,,SGEC*pt,https://www.sec-geral.mec.pt,,sec-geral.mec.pt,,,,,,0000 0005 1089 1975,0000 0005 1089 1975,,,Lisboa,Portugal,2267057,https://ror.org/02xv42m49,,
,https://ror.org/01ptp4v90,Secretaria Regional de Agricultura e Pescas*pt,active,government,,Secretaria Regional de Agricultura e Pescas*pt,,SRAP*en,https://www.madeira.gov.pt/sraa,,,,,,,,0000 0004 6361 1706,0000 0004 6361 1706,Q25442442,Q25442442,Funchal,Portugal,2267827,,,
,https://ror.org/01qy36j97,Secretaria Regional de Agricultura e Pescas Direção Regional de Agricultura*pt,active,government,,Secretaria Regional de Agricultura e Pescas Direção Regional de Agricultura*pt,,SRAP DRA*pt,https://www.madeira.gov.pt/dradr/,,,,,,,,0000 0004 6458 7971,0000 0004 6458 7971,,,Funchal,Portugal,2267827,,,
,https://ror.org/05b6h5f79,Secretaria Regional do Turismo e Cultura*pt,active,government,,Secretaria Regional do Turismo e Cultura*pt,,,https://www.madeira.gov.pt/srtc,,,,,,,,0000 0001 2202 5928,0000 0001 2202 5928,,,Funchal,Portugal,2267827,,,
,https://ror.org/0026v5a61,Serviço Regional de Proteção Civil e Bombeiros dos Açores*pt,active,government,,Serviço Regional de Proteção Civil e Bombeiros dos Açores*pt,,SRPCBA*pt,https://www.prociv.azores.gov.pt,,prociv.azores.gov.pt,,,,,,0000 0004 6411 0495,0000 0004 6411 0495,,,Angra do Heroísmo,Portugal,3373348,https://ror.org/049zrp193,,
,https://ror.org/03szq9n82,Turismo de Portugal*pt,active,government,,Turismo de Portugal*pt,,,https://www.turismodeportugal.pt,,turismodeportugal.pt,,,,,,0000 0000 9308 6464,0000 0000 9308 6464,Q99960827,Q99960827,Lisboa,Portugal,2267057,,,
,https://ror.org/045rmt345,Unidade Nacional de Gestão do Mecanismo Financeiro do Espaço Económico Europeu*pt,active,government,,Unidade Nacional de Gestão do Mecanismo Financeiro do Espaço Económico Europeu*pt,,UNG-EEAFM*pt,https://www.eeagrants.gov.pt,,eeagrants.gov.pt,,,,,,0000 0005 1091 2836,0000 0005 1091 2836,,,Lisboa,Portugal,2267057,https://ror.org/02kmtwp90,,
,https://ror.org/05f1jmk63,Hospital de Cascais Dr José de Almeida*pt,active,healthcare,,Hospital de Cascais Dr José de Almeida*pt,,,https://www.hospitaldecascais.pt,,hospitaldecascais.pt,,,,,,0000 0004 9192 753X,0000 0004 9192 753X,,,Alcabideche,Portugal,2272215,,,
,https://ror.org/031xaae12,Unidade Local de Saúde Santa Maria*pt,active,healthcare,,Unidade Local de Saúde Santa Maria*pt,,ULSSM*pt,https://www.ulssm.min-saude.pt,,ulssm.min-saude.pt,,,,,,0000 0005 1445 0923,0000 0005 1445 0923,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05dtxsf72,Clínica do Bom Jesus*pt,active,healthcare,,Clínica do Bom Jesus*pt,,,https://www.clinicabomjesus.org,,clinicabomjesus.org,,,,,,0000 0005 1356 1920,0000 0005 1356 1920,,,Ponta Delgada,Portugal,6941014,,,
,https://ror.org/03saa3s66,CUF Infante Santo Hospital*pt,active,healthcare,,CUF Infante Santo Hospital*pt,,,https://www.cuf.pt/hospitais-e-clinicas/hospital-cuf-tejo,,,,,,,,0000 0004 7553 0380,0000 0004 7553 0380,,,Lisboa,Portugal,2267057,,,
,https://ror.org/01zy52m07,Luz Saúde SA*pt,active,healthcare,,Luz Saúde SA*pt,,,https://www.luzsaude.pt,,luzsaude.pt,,,,,,0000 0000 9443 8708,0000 0000 9443 8708,,,Lisboa,Portugal,2267057,,,
,https://ror.org/05h9f1789,Rede CUF*pt,active,healthcare,,Rede CUF*pt,,,https://www.cuf.pt,,cuf.pt,,,,,,0000 0004 6080 5388,0000 0004 6080 5388,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04egzc574,Serviço de Assistência Médico-Social*pt,active,healthcare,,Serviço de Assistência Médico-Social*pt,,SAMS*pt,https://www.sams.pt,,sams.pt,,,,,,0000 0004 4682 8591,0000 0004 4682 8591,,,Lisboa,Portugal,2267057,,,
,https://ror.org/00ww5b307,Unidade Local de Saúde de Amadora/Sintra*pt,active,healthcare,,Unidade Local de Saúde de Amadora/Sintra*pt,,,https://hff.min-saude.pt,,hff.min-saude.pt,,,,,,0000 0005 1445 0878,0000 0005 1445 0878,Q124751991,Q124751991,Amadora,Portugal,2271772,,,
,https://ror.org/05y39br74,Unidade Local de Saúde de Braga*pt,active,healthcare,,Unidade Local de Saúde de Braga*pt,,,https://www.hospitaldebraga.pt,,hospitaldebraga.pt,,,,,,0000 0005 1445 0640,0000 0005 1445 0640,Q124814190,Q124814190,Braga,Portugal,2742032,,,
,https://ror.org/056gkfq80,Unidade Local de Saúde de Santo António EPE*pt,active,healthcare,,Unidade Local de Saúde de Santo António EPE*pt,,,http://www.chporto.pt,,chporto.pt,,,,,,0000 0005 1425 755X,0000 0005 1425 755X,,,Porto,Portugal,2735943,,,
,https://ror.org/0543paf14,Unidade Local de Saúde do Arco Ribeirinho*pt,active,healthcare,,Unidade Local de Saúde do Arco Ribeirinho*pt,,,http://www.chbm.min-saude.pt,,chbm.min-saude.pt,,,,,,0000 0005 1445 3278,0000 0005 1445 3278,Q124812693,Q124812693,Barreiro,Portugal,2271071,,,
,https://ror.org/03gdqbp47,Sharing Foundation*en,active,nonprofit,,Sharing Foundation*en,,,https://sharingfoundation.com,,sharingfoundation.com,,,,,,0000 0005 0742 7709,0000 0005 0742 7709,,,Lisboa,Portugal,2267057,,,
,https://ror.org/04psz6g86,International Lead and Zinc Study Group*en,active,other,,International Lead and Zinc Study Group*en,,ILZSG*en,https://www.ilzsg.org,,ilzsg.org,,,,,,0000 0004 0474 1789,0000 0004 0474 1789,,,Lisboa,Portugal,2267057,,,
,https://ror.org/007qr6339,Ordem dos Engenheiros*pt,active,other,,Ordem dos Engenheiros*pt,,,https://www.ordemdosengenheiros.pt,https://en.wikipedia.org/wiki/Ordem_dos_Engenheiros,ordemdosengenheiros.pt,,,,,,0000 0004 8033 2127,0000 0004 8033 2127,Q7100388,Q7100388,Lisboa,Portugal,2267057,,,
